payment_id,order_id,captured_at,amount,method,fee,tax_on_fee,status,settlement_id
pay_000264,ord_000052,2026-07-14T09:19:00,773.50,card,15.47,2.78,captured,setl_20260716_014
pay_000265,ord_000052,2026-07-13T15:20:00,773.50,upi,0.00,0.00,captured,setl_20260715_013
pay_000266,ord_000148,2026-07-14T06:07:00,12776.00,upi,0.00,0.00,captured,setl_20260716_014
pay_000267,ord_000251,2026-07-14T02:32:00,8494.99,upi,0.00,0.00,captured,setl_20260716_014
pay_000268,ord_000426,2026-07-14T15:45:00,32986.00,netbanking,593.75,106.88,captured,setl_20260716_014
pay_000269,ord_000454,2026-07-14T13:21:00,2247.00,card,44.94,8.09,captured,setl_20260716_014
pay_000270,ord_000480,2026-07-13T10:06:00,1311.00,upi,0.00,0.00,captured,setl_20260715_013
pay_000271,ord_000511,2026-07-14T13:37:00,872.00,card,17.44,3.14,captured,setl_20260716_014
pay_000272,ord_000569,2026-07-13T19:52:00,1650.00,upi,0.00,0.00,captured,setl_20260715_013
pay_000273,ord_000725,2026-07-14T14:48:00,7479.99,card,149.60,26.93,captured,setl_20260716_014
pay_000274,ord_000749,2026-07-14T07:29:00,543.99,upi,0.00,0.00,captured,setl_20260716_014
pay_000275,ord_000858,2026-07-14T00:14:00,1183.00,wallet,23.66,4.26,captured,setl_20260716_014
pay_000276,ord_000870,2026-07-13T20:25:00,1762.99,upi,0.00,0.00,captured,setl_20260715_013
pay_000277,ord_000872,2026-07-13T19:29:00,2073.00,card,41.46,7.46,captured,setl_20260715_013
pay_000278,ord_000880,2026-07-14T12:10:00,12767.00,upi,0.00,0.00,captured,setl_20260716_014
pay_000279,ord_000949,2026-07-13T21:52:00,7260.00,card,145.20,26.14,captured,setl_20260715_013
pay_000280,ord_000955,2026-07-13T18:34:00,5136.00,card,102.72,18.49,captured,setl_20260715_013
pay_000281,ord_000004,2026-07-14T14:30:00,307.99,upi,0.00,0.00,captured,setl_20260716_014
pay_000282,ord_000020,2026-07-15T10:27:00,72433.00,card,1448.66,260.76,captured,setl_20260717_015
pay_000283,ord_000021,2026-07-15T06:04:00,2078.00,card,41.56,7.48,captured,setl_20260717_015
pay_000284,ord_000077,2026-07-15T04:29:00,6825.99,upi,0.00,0.00,captured,setl_20260717_015
pay_000285,ord_000144,2026-07-14T21:04:00,8543.00,card,170.86,30.75,captured,setl_20260716_014
pay_000286,ord_000171,2026-07-14T19:31:00,2347.99,card,46.96,8.45,captured,setl_20260716_014
pay_000287,ord_000208,2026-07-15T03:57:00,1378.50,card,27.57,4.96,captured,setl_20260717_015
pay_000288,ord_000274,2026-07-14T23:34:00,7883.00,upi,0.00,0.00,captured,setl_20260717_015
pay_000289,ord_000288,2026-07-15T13:20:00,1134.50,upi,0.00,0.00,captured,setl_20260717_015
pay_000290,ord_000528,2026-07-15T14:27:00,336.50,card,6.73,1.21,captured,setl_20260717_015
pay_000291,ord_000546,2026-07-15T04:32:00,1562.00,upi,0.00,0.00,captured,setl_20260717_015
pay_000292,ord_000577,2026-07-15T02:03:00,11786.50,upi,0.00,0.00,captured,setl_20260717_015
pay_000293,ord_000611,2026-07-14T18:55:00,13851.00,upi,0.00,0.00,captured,setl_20260716_014
pay_000294,ord_000658,2026-07-15T07:24:00,1635.99,upi,0.00,0.00,captured,setl_20260717_015
pay_000295,ord_000937,2026-07-14T13:12:00,5622.00,card,112.44,20.24,captured,setl_20260716_014
pay_000296,ord_000957,2026-07-14T18:55:00,1668.50,card,33.37,6.01,captured,setl_20260716_014
pay_000297,ord_000002,2026-07-16T08:56:00,13587.99,card,271.76,48.92,captured,setl_20260720_016
pay_000298,ord_000002,2026-07-15T22:08:00,13587.99,upi,0.00,0.00,captured,setl_20260717_015
pay_000299,ord_000006,2026-07-16T10:44:00,2606.00,card,52.12,9.38,captured,setl_20260720_016
pay_000300,ord_000126,2026-07-16T02:52:00,14073.00,upi,0.00,0.00,captured,setl_20260720_016
pay_000301,ord_000132,2026-07-16T03:31:00,1984.50,netbanking,35.72,6.43,captured,setl_20260720_016
pay_000302,ord_000169,2026-07-16T02:36:00,7669.00,upi,0.00,0.00,captured,setl_20260720_016
pay_000303,ord_000211,2026-07-15T12:37:00,45241.00,card,904.82,162.87,captured,setl_20260717_015
pay_000304,ord_000297,2026-07-16T12:48:00,2477.00,netbanking,44.59,8.03,captured,setl_20260720_016
pay_000305,ord_000323,2026-07-15T11:15:00,3751.99,card,75.04,13.51,captured,setl_20260717_015
pay_000306,ord_000368,2026-07-16T05:34:00,1630.00,netbanking,29.34,5.28,captured,setl_20260720_016
pay_000307,ord_000415,2026-07-16T09:00:00,152811.00,card,3056.22,550.12,captured,setl_20260720_016
pay_000308,ord_000464,2026-07-15T22:22:00,2166.00,wallet,43.32,7.80,captured,setl_20260717_015
pay_000309,ord_000488,2026-07-16T14:38:00,3111.00,card,62.22,11.20,captured,setl_20260720_016
pay_000310,ord_000534,2026-07-16T00:37:00,448.99,upi,0.00,0.00,captured,setl_20260720_016
pay_000311,ord_000587,2026-07-16T04:01:00,8650.50,upi,0.00,0.00,captured,setl_20260720_016
pay_000312,ord_000720,2026-07-15T17:16:00,1509.00,upi,0.00,0.00,captured,setl_20260717_015
pay_000313,ord_000764,2026-07-15T12:38:00,66022.00,upi,0.00,0.00,captured,setl_20260717_015
pay_000314,ord_000764,2026-07-16T03:47:00,66022.00,upi,0.00,0.00,captured,setl_20260720_016
pay_000315,ord_000782,2026-07-16T07:15:00,5372.50,card,107.45,19.34,captured,setl_20260720_016
pay_000316,ord_000786,2026-07-15T11:09:00,10629.00,card,212.58,38.26,captured,setl_20260717_015
pay_000317,ord_000814,2026-07-15T22:49:00,1784.99,upi,0.00,0.00,captured,setl_20260717_015
pay_000318,ord_000867,2026-07-16T03:46:00,1456.50,netbanking,26.22,4.72,captured,setl_20260720_016
pay_000319,ord_000881,2026-07-15T10:10:00,7613.00,card,152.26,27.41,captured,setl_20260717_015
pay_000320,ord_000917,2026-07-16T14:34:00,8042.99,upi,0.00,0.00,captured,setl_20260720_016
pay_000321,ord_000924,2026-07-16T01:55:00,9107.00,upi,0.00,0.00,captured,setl_20260720_016
pay_000322,ord_000959,2026-07-15T19:33:00,8871.00,card,177.42,31.94,captured,setl_20260717_015
pay_000323,ord_000036,2026-07-17T15:54:00,521.00,upi,0.00,0.00,captured,setl_20260721_017
pay_000324,ord_000326,2026-07-16T17:51:00,1007.00,upi,0.00,0.00,captured,setl_20260720_016
pay_000325,ord_000533,2026-07-17T08:15:00,13316.99,card,266.34,47.94,captured,setl_20260721_017
pay_000326,ord_000539,2026-07-17T07:11:00,790.50,upi,0.00,0.00,captured,setl_20260721_017
pay_000327,ord_000608,2026-07-17T06:28:00,1808.00,upi,0.00,0.00,captured,setl_20260721_017
pay_000328,ord_000656,2026-07-17T04:05:00,12132.00,upi,0.00,0.00,captured,setl_20260721_017
pay_000329,ord_000663,2026-07-17T04:40:00,6555.50,upi,0.00,0.00,captured,setl_20260721_017
pay_000330,ord_000695,2026-07-16T21:42:00,1186.50,card,23.73,4.27,captured,setl_20260720_016
pay_000331,ord_000707,2026-07-16T12:44:00,22601.50,upi,0.00,0.00,captured,setl_20260720_016
pay_000332,ord_000726,2026-07-16T23:59:00,2219.00,wallet,44.38,7.99,captured,setl_20260721_017
pay_000333,ord_000816,2026-07-17T09:20:00,1816.00,upi,0.00,0.00,captured,setl_20260721_017
pay_000334,ord_000841,2026-07-16T21:21:00,1675.00,wallet,33.50,6.03,captured,setl_20260720_016
pay_000335,ord_000923,2026-07-16T11:31:00,18299.99,wallet,366.00,65.88,captured,setl_20260720_016
pay_000336,ord_000022,2026-07-17T12:09:00,2498.99,card,49.98,9.00,captured,setl_20260721_017
pay_000337,ord_000023,2026-07-17T23:45:00,12060.50,upi,0.00,0.00,captured,setl_20260722_018
pay_000338,ord_000031,2026-07-17T09:57:00,930.99,card,18.62,3.35,captured,setl_20260721_017
pay_000339,ord_000039,2026-07-18T07:21:00,9432.00,netbanking,169.78,30.56,captured,setl_20260722_018
pay_000340,ord_000185,2026-07-18T00:30:00,1181.00,upi,0.00,0.00,captured,setl_20260722_018
pay_000341,ord_000238,2026-07-18T02:14:00,2104.00,upi,0.00,0.00,captured,setl_20260722_018
pay_000342,ord_000247,2026-07-18T03:34:00,13300.00,wallet,266.00,47.88,captured,setl_20260722_018
pay_000343,ord_000313,2026-07-18T05:41:00,230.50,upi,0.00,0.00,captured,setl_20260722_018
pay_000344,ord_000344,2026-07-17T23:48:00,12374.00,card,247.48,44.55,captured,setl_20260722_018
pay_000345,ord_000374,2026-07-17T21:42:00,11491.99,upi,0.00,0.00,captured,setl_20260721_017
pay_000346,ord_000409,2026-07-17T20:31:00,2026.00,upi,0.00,0.00,captured,setl_20260721_017
pay_000347,ord_000448,2026-07-17T15:01:00,1850.00,card,37.00,6.66,captured,setl_20260721_017
pay_000348,ord_000500,2026-07-18T02:41:00,1292.00,upi,0.00,0.00,captured,setl_20260722_018
pay_000349,ord_000613,2026-07-17T09:02:00,1932.50,upi,0.00,0.00,captured,setl_20260721_017
pay_000350,ord_000802,2026-07-17T15:51:00,1171.00,card,23.42,4.22,captured,setl_20260721_017
pay_000351,ord_000811,2026-07-18T02:09:00,11744.00,card,234.88,42.28,captured,setl_20260722_018
pay_000352,ord_000853,2026-07-18T00:41:00,2331.99,upi,0.00,0.00,captured,setl_20260722_018
pay_000353,ord_000936,2026-07-18T05:08:00,693.50,upi,0.00,0.00,captured,setl_20260722_018
pay_000354,ord_000982,2026-07-17T12:29:00,2904.99,card,58.10,10.46,captured,setl_20260721_017
pay_000355,ord_000014,2026-07-18T12:31:00,8477.00,card,169.54,30.52,captured,setl_20260722_018
pay_000356,ord_000076,2026-07-18T19:51:00,14257.00,netbanking,256.63,46.19,captured,setl_20260722_018
pay_000357,ord_000090,2026-07-19T06:36:00,4271.50,card,85.43,15.38,captured,setl_20260722_019
pay_000358,ord_000161,2026-07-18T10:37:00,7026.99,upi,0.00,0.00,captured,setl_20260722_018
pay_000359,ord_000174,2026-07-18T14:44:00,51264.00,upi,0.00,0.00,captured,setl_20260722_018
pay_000360,ord_000213,2026-07-18T13:06:00,10236.00,netbanking,184.25,33.17,captured,setl_20260722_018
pay_000361,ord_000267,2026-07-19T13:31:00,6059.50,upi,0.00,0.00,captured,setl_20260722_019
pay_000362,ord_000332,2026-07-18T18:26:00,2277.00,card,45.54,8.20,captured,setl_20260722_018
pay_000363,ord_000392,2026-07-18T13:40:00,9659.50,upi,0.00,0.00,captured,setl_20260722_018
pay_000364,ord_000544,2026-07-19T07:02:00,12378.00,card,247.56,44.56,captured,setl_20260722_019
pay_000365,ord_000578,2026-07-19T11:50:00,59854.00,upi,0.00,0.00,captured,setl_20260722_019
pay_000366,ord_000659,2026-07-19T01:06:00,1524.00,card,30.48,5.49,captured,setl_20260722_019
pay_000367,ord_000662,2026-07-18T23:49:00,13992.00,card,279.84,50.37,captured,setl_20260722_019
pay_000368,ord_000676,2026-07-18T13:43:00,6602.00,netbanking,118.84,21.39,captured,setl_20260722_018
pay_000369,ord_000691,2026-07-19T14:02:00,2465.99,upi,0.00,0.00,captured,setl_20260722_019
pay_000370,ord_000833,2026-07-19T04:51:00,601.00,netbanking,10.82,1.95,captured,setl_20260722_019
pay_000371,ord_000835,2026-07-19T02:11:00,564.00,upi,0.00,0.00,captured,setl_20260722_019
pay_000372,ord_000907,2026-07-18T23:37:00,8605.00,card,172.10,30.98,captured,setl_20260722_019
pay_000373,ord_000945,2026-07-18T16:49:00,78602.00,upi,0.00,0.00,captured,setl_20260722_018
pay_000374,ord_000013,2026-07-19T15:24:00,4154.50,netbanking,74.78,13.46,captured,setl_20260722_019
pay_000375,ord_000108,2026-07-19T22:09:00,1518.50,upi,0.00,0.00,captured,setl_20260722_019
pay_000376,ord_000165,2026-07-19T23:46:00,1195.00,upi,0.00,0.00,captured,setl_20260722_020
pay_000377,ord_000172,2026-07-19T10:44:00,7353.00,card,147.06,26.47,captured,setl_20260722_019
pay_000378,ord_000188,2026-07-19T22:10:00,2058.00,card,41.16,7.41,captured,setl_20260722_019
pay_000379,ord_000243,2026-07-20T10:40:00,1820.00,wallet,36.40,6.55,captured,setl_20260722_020
pay_000380,ord_000334,2026-07-19T16:05:00,3979.99,upi,0.00,0.00,captured,setl_20260722_019
pay_000381,ord_000359,2026-07-20T00:53:00,9855.00,card,197.10,35.48,captured,setl_20260722_020
pay_000382,ord_000476,2026-07-19T22:37:00,11399.50,upi,0.00,0.00,captured,setl_20260722_019
pay_000383,ord_000487,2026-07-20T13:00:00,565.99,upi,0.00,0.00,captured,setl_20260722_020
pay_000384,ord_000492,2026-07-20T01:02:00,364845.99,upi,0.00,0.00,captured,setl_20260722_020
pay_000385,ord_000567,2026-07-19T12:28:00,1962.00,card,39.24,7.06,captured,setl_20260722_019
pay_000386,ord_000607,2026-07-19T22:13:00,10544.99,upi,0.00,0.00,captured,setl_20260722_019
pay_000387,ord_000649,2026-07-20T00:42:00,2401.00,upi,0.00,0.00,captured,setl_20260722_020
pay_000388,ord_000660,2026-07-19T09:29:00,2306.00,card,46.12,8.30,captured,setl_20260722_019
pay_000389,ord_000701,2026-07-20T12:23:00,9306.50,card,186.13,33.50,captured,setl_20260722_020
pay_000390,ord_000736,2026-07-19T19:33:00,8938.00,upi,0.00,0.00,captured,setl_20260722_019
pay_000391,ord_000865,2026-07-20T02:36:00,1258.99,netbanking,22.66,4.08,captured,setl_20260722_020
pay_000392,ord_000953,2026-07-20T08:59:00,2709.99,upi,0.00,0.00,captured,setl_20260722_020
pay_000393,ord_000967,2026-07-19T12:24:00,504.00,upi,0.00,0.00,captured,setl_20260722_019
pay_000394,ord_000210,2026-07-21T02:45:00,1870.00,upi,0.00,0.00,captured,setl_20260723_021
pay_000395,ord_000249,2026-07-20T16:34:00,1693.00,upi,0.00,0.00,captured,setl_20260722_020
pay_000396,ord_000282,2026-07-21T15:44:00,3010.00,upi,0.00,0.00,captured,setl_20260723_021
pay_000397,ord_000333,2026-07-20T17:32:00,432.00,card,8.64,1.56,captured,setl_20260722_020
pay_000398,ord_000346,2026-07-21T00:32:00,13348.50,card,266.97,48.05,captured,setl_20260723_021
pay_000399,ord_000376,2026-07-21T02:57:00,1918.99,upi,0.00,0.00,captured,setl_20260723_021
pay_000400,ord_000418,2026-07-21T10:56:00,330958.99,upi,0.00,0.00,captured,setl_20260723_021
pay_000401,ord_000435,2026-07-21T13:11:00,444.00,upi,0.00,0.00,captured,setl_20260723_021
pay_000402,ord_000444,2026-07-21T07:09:00,1809.99,card,36.20,6.52,captured,setl_20260723_021
pay_000403,ord_000460,2026-07-20T18:26:00,8535.00,wallet,170.70,30.73,captured,setl_20260722_020
pay_000404,ord_000473,2026-07-20T23:47:00,79373.00,card,1587.46,285.74,captured,setl_20260723_021
pay_000405,ord_000501,2026-07-20T16:53:00,2687.00,wallet,53.74,9.67,captured,setl_20260722_020
pay_000406,ord_000538,2026-07-21T05:50:00,2402.50,upi,0.00,0.00,captured,setl_20260723_021
pay_000407,ord_000654,2026-07-20T23:29:00,315789.00,upi,0.00,0.00,captured,setl_20260723_021
pay_000408,ord_000706,2026-07-20T17:14:00,1176.00,card,23.52,4.23,captured,setl_20260722_020
pay_000409,ord_000741,2026-07-20T20:18:00,690.00,upi,0.00,0.00,captured,setl_20260722_020
pay_000410,ord_000783,2026-07-20T18:11:00,4586.00,wallet,91.72,16.51,captured,setl_20260722_020
pay_000411,ord_000864,2026-07-20T13:10:00,2485.00,upi,0.00,0.00,captured,setl_20260722_020
pay_000412,ord_000871,2026-07-20T17:23:00,816.00,upi,0.00,0.00,captured,setl_20260722_020
pay_000413,ord_000103,2026-07-21T20:09:00,14292.00,upi,0.00,0.00,captured,setl_20260723_021
pay_000414,ord_000125,2026-07-22T14:01:00,765.00,upi,0.00,0.00,captured,setl_20260724_022
pay_000415,ord_000138,2026-07-21T19:09:00,8711.00,upi,0.00,0.00,captured,setl_20260723_021
pay_000416,ord_000157,2026-07-22T07:18:00,553.00,card,11.06,1.99,captured,setl_20260724_022
pay_000417,ord_000196,2026-07-22T03:42:00,573.00,upi,0.00,0.00,captured,setl_20260724_022
pay_000418,ord_000222,2026-07-22T07:07:00,1760.50,card,35.21,6.34,captured,setl_20260724_022
pay_000419,ord_000233,2026-07-21T18:01:00,1667.00,upi,0.00,0.00,captured,setl_20260723_021
pay_000420,ord_000278,2026-07-21T10:38:00,413.00,card,8.26,1.49,captured,setl_20260723_021
pay_000421,ord_000290,2026-07-21T17:12:00,1243.00,upi,0.00,0.00,captured,setl_20260723_021
pay_000422,ord_000337,2026-07-21T11:32:00,816.00,upi,0.00,0.00,captured,setl_20260723_021
pay_000423,ord_000397,2026-07-21T10:58:00,2025.99,card,40.52,7.29,captured,setl_20260723_021
pay_000424,ord_000407,2026-07-21T21:23:00,663.00,upi,0.00,0.00,captured,setl_20260723_021
pay_000425,ord_000420,2026-07-22T02:05:00,2107.99,upi,0.00,0.00,captured,setl_20260724_022
pay_000426,ord_000442,2026-07-21T23:18:00,7623.00,upi,0.00,0.00,captured,setl_20260724_022
pay_000427,ord_000457,2026-07-21T22:08:00,5162.50,netbanking,92.93,16.73,captured,setl_20260723_021
pay_000428,ord_000553,2026-07-22T12:33:00,1105.00,wallet,22.10,3.98,captured,setl_20260724_022
pay_000429,ord_000586,2026-07-21T11:00:00,9881.50,upi,0.00,0.00,captured,setl_20260723_021
pay_000430,ord_000591,2026-07-22T07:36:00,220.00,card,4.40,0.79,captured,setl_20260724_022
pay_000431,ord_000606,2026-07-22T02:31:00,78486.00,upi,0.00,0.00,captured,setl_20260724_022
pay_000432,ord_000627,2026-07-22T02:47:00,670.00,card,13.40,2.41,captured,setl_20260724_022
pay_000433,ord_000697,2026-07-22T00:07:00,1922.00,card,38.44,6.92,captured,setl_20260724_022
pay_000434,ord_000705,2026-07-22T07:41:00,13146.00,upi,0.00,0.00,captured,setl_20260724_022
pay_000435,ord_000724,2026-07-21T11:38:00,2630.00,card,52.60,9.47,captured,setl_20260723_021
pay_000436,ord_000737,2026-07-22T05:43:00,504.00,card,10.08,1.81,captured,setl_20260724_022
pay_000437,ord_000779,2026-07-22T03:01:00,62995.50,netbanking,1133.92,204.11,captured,setl_20260724_022
pay_000438,ord_000823,2026-07-22T13:44:00,2075.00,upi,0.00,0.00,captured,setl_20260724_022
pay_000439,ord_000873,2026-07-22T14:22:00,3824.50,upi,0.00,0.00,captured,setl_20260724_022
pay_000440,ord_000948,2026-07-21T15:49:00,11569.00,card,231.38,41.65,captured,setl_20260723_021
pay_000441,ord_000974,2026-07-21T19:55:00,952.99,upi,0.00,0.00,captured,setl_20260723_021
pay_000442,ord_000008,2026-07-23T07:44:00,595.00,upi,0.00,0.00,captured,setl_20260727_023
pay_000443,ord_000111,2026-07-22T13:33:00,14806.00,upi,0.00,0.00,captured,setl_20260724_022
pay_000444,ord_000177,2026-07-22T14:06:00,31546.50,upi,0.00,0.00,captured,setl_20260724_022
pay_000445,ord_000272,2026-07-23T02:39:00,376001.00,card,7520.02,1353.60,captured,setl_20260727_023
pay_000446,ord_000289,2026-07-23T07:48:00,1902.00,netbanking,34.24,6.16,captured,setl_20260727_023
pay_000447,ord_000294,2026-07-22T13:59:00,1647.50,upi,0.00,0.00,captured,setl_20260724_022
pay_000448,ord_000343,2026-07-22T23:56:00,8833.00,wallet,176.66,31.80,captured,setl_20260727_023
pay_000449,ord_000345,2026-07-22T18:01:00,4817.00,card,96.34,17.34,captured,setl_20260724_022
pay_000450,ord_000453,2026-07-23T07:14:00,64477.00,upi,0.00,0.00,captured,setl_20260727_023
pay_000451,ord_000542,2026-07-23T09:50:00,2041.00,upi,0.00,0.00,captured,setl_20260727_023
pay_000452,ord_000604,2026-07-22T10:50:00,13166.99,card,263.34,47.40,captured,setl_20260724_022
pay_000453,ord_000628,2026-07-22T10:04:00,872.00,upi,0.00,0.00,captured,setl_20260724_022
pay_000454,ord_000775,2026-07-23T03:57:00,1524.00,upi,0.00,0.00,captured,setl_20260727_023
pay_000455,ord_000787,2026-07-23T08:17:00,1619.00,wallet,32.38,5.83,captured,setl_20260727_023
pay_000456,ord_000796,2026-07-23T08:39:00,25545.00,upi,0.00,0.00,captured,setl_20260727_023
pay_000457,ord_000868,2026-07-22T09:33:00,1403.50,upi,0.00,0.00,captured,setl_20260724_022
pay_000458,ord_000874,2026-07-23T02:00:00,244319.00,wallet,4886.38,879.55,captured,setl_20260727_023
pay_000459,ord_000885,2026-07-23T07:30:00,970.00,upi,0.00,0.00,captured,setl_20260727_023
pay_000460,ord_000899,2026-07-22T14:53:00,563.00,upi,0.00,0.00,captured,setl_20260724_022
pay_000461,ord_000906,2026-07-22T12:48:00,77592.99,wallet,1551.86,279.33,captured,setl_20260724_022
pay_000462,ord_000931,2026-07-23T09:23:00,12329.50,card,246.59,44.39,captured,setl_20260727_023
pay_000463,ord_000009,2026-07-23T12:24:00,376.50,upi,0.00,0.00,captured,setl_20260727_023
pay_000464,ord_000085,2026-07-23T23:14:00,13427.00,card,268.54,48.34,captured,setl_20260728_024
pay_000465,ord_000086,2026-07-23T11:57:00,9158.99,netbanking,164.86,29.67,captured,setl_20260727_023
pay_000466,ord_000092,2026-07-24T06:31:00,6228.00,card,124.56,22.42,captured,setl_20260728_024
pay_000467,ord_000167,2026-07-23T12:09:00,368562.00,upi,0.00,0.00,captured,setl_20260727_023
pay_000468,ord_000168,2026-07-24T13:10:00,1454.00,upi,0.00,0.00,captured,setl_20260728_024
pay_000469,ord_000302,2026-07-23T21:07:00,785.99,upi,0.00,0.00,captured,setl_20260727_023
pay_000470,ord_000325,2026-07-24T09:37:00,57299.00,card,1145.98,206.28,captured,setl_20260728_024
pay_000471,ord_000384,2026-07-23T20:30:00,1186.00,card,23.72,4.27,captured,setl_20260727_023
pay_000472,ord_000386,2026-07-23T13:49:00,916.50,upi,0.00,0.00,captured,setl_20260727_023
pay_000473,ord_000391,2026-07-24T15:08:00,13243.00,upi,0.00,0.00,captured,setl_20260728_024
pay_000474,ord_000421,2026-07-23T09:11:00,11532.99,upi,0.00,0.00,captured,setl_20260727_023
pay_000475,ord_000526,2026-07-23T12:48:00,661.00,upi,0.00,0.00,captured,setl_20260727_023
pay_000476,ord_000584,2026-07-23T15:18:00,1149.00,card,22.98,4.14,captured,setl_20260727_023
pay_000477,ord_000623,2026-07-24T12:34:00,1409.50,card,28.19,5.07,captured,setl_20260728_024
pay_000478,ord_000625,2026-07-24T14:07:00,1046.99,upi,0.00,0.00,captured,setl_20260728_024
pay_000479,ord_000638,2026-07-23T10:11:00,905.00,card,18.10,3.26,captured,setl_20260727_023
pay_000480,ord_000655,2026-07-24T00:27:00,9693.00,upi,0.00,0.00,captured,setl_20260728_024
pay_000481,ord_000687,2026-07-24T06:31:00,819.50,card,16.39,2.95,captured,setl_20260728_024
pay_000482,ord_000690,2026-07-24T12:10:00,771.00,card,15.42,2.78,captured,setl_20260728_024
pay_000483,ord_000790,2026-07-24T04:43:00,14303.00,upi,0.00,0.00,captured,setl_20260728_024
pay_000484,ord_000827,2026-07-23T10:08:00,1767.50,netbanking,31.82,5.73,captured,setl_20260727_023
pay_000485,ord_000827,2026-07-23T20:51:00,1767.50,card,35.35,6.36,captured,setl_20260727_023
pay_000486,ord_000015,2026-07-24T20:22:00,1292.00,upi,0.00,0.00,captured,setl_20260728_024
pay_000487,ord_000024,2026-07-24T18:37:00,152525.99,upi,0.00,0.00,captured,setl_20260728_024
pay_000488,ord_000102,2026-07-24T14:01:00,1551.99,card,31.04,5.59,captured,setl_20260728_024
pay_000489,ord_000256,2026-07-24T22:17:00,2728.00,upi,0.00,0.00,captured,setl_20260728_024
pay_000490,ord_000341,2026-07-25T03:24:00,1873.00,upi,0.00,0.00,captured,setl_20260729_025
pay_000491,ord_000361,2026-07-24T15:21:00,79516.50,card,1590.33,286.26,captured,setl_20260728_024
pay_000492,ord_000365,2026-07-24T18:23:00,61622.99,wallet,1232.46,221.84,captured,setl_20260728_024
pay_000493,ord_000381,2026-07-24T11:53:00,50656.99,netbanking,911.83,164.13,captured,setl_20260728_024
pay_000494,ord_000520,2026-07-25T03:25:00,1745.50,netbanking,31.42,5.66,captured,setl_20260729_025
pay_000495,ord_000551,2026-07-25T03:06:00,45540.00,card,910.80,163.94,captured,setl_20260729_025
pay_000496,ord_000622,2026-07-24T22:13:00,2248.00,upi,0.00,0.00,captured,setl_20260728_024
pay_000497,ord_000635,2026-07-24T18:27:00,665.00,card,13.30,2.39,captured,setl_20260728_024
pay_000498,ord_000652,2026-07-25T01:29:00,3181.50,card,63.63,11.45,captured,setl_20260729_025
pay_000499,ord_000677,2026-07-25T01:55:00,25847.00,upi,0.00,0.00,captured,setl_20260729_025
pay_000500,ord_000844,2026-07-25T15:29:00,5409.50,upi,0.00,0.00,captured,setl_20260729_025
pay_000501,ord_000879,2026-07-25T14:27:00,1518.99,wallet,30.38,5.47,captured,setl_20260729_025
pay_000502,ord_000930,2026-07-24T23:09:00,1112.50,upi,0.00,0.00,captured,setl_20260729_025
pay_000503,ord_000983,2026-07-24T22:20:00,9800.50,netbanking,176.41,31.75,captured,setl_20260728_024
pay_000504,ord_000182,2026-07-25T17:52:00,34487.99,upi,0.00,0.00,captured,setl_20260729_025
pay_000505,ord_000229,2026-07-25T16:07:00,2197.99,upi,0.00,0.00,captured,setl_20260729_025
pay_000506,ord_000286,2026-07-25T22:27:00,2057.99,card,41.16,7.41,captured,setl_20260729_025
pay_000507,ord_000404,2026-07-26T10:17:00,12413.00,card,248.26,44.69,captured,setl_20260729_026
pay_000508,ord_000441,2026-07-26T00:50:00,6567.00,upi,0.00,0.00,captured,setl_20260729_026
pay_000509,ord_000556,2026-07-26T12:04:00,10680.99,netbanking,192.26,34.61,captured,setl_20260729_026
pay_000510,ord_000582,2026-07-25T11:25:00,36740.50,wallet,734.81,132.27,captured,setl_20260729_025
pay_000511,ord_000637,2026-07-26T08:32:00,666.00,wallet,13.32,2.40,captured,setl_20260729_026
pay_000512,ord_000665,2026-07-26T14:33:00,580.50,upi,0.00,0.00,captured,setl_20260729_026
pay_000513,ord_000683,2026-07-26T10:20:00,4178.00,upi,0.00,0.00,captured,setl_20260729_026
pay_000514,ord_000755,2026-07-25T16:59:00,1648.00,upi,0.00,0.00,captured,setl_20260729_025
pay_000515,ord_000763,2026-07-25T23:26:00,1505.99,upi,0.00,0.00,captured,setl_20260729_026
pay_000516,ord_000793,2026-07-26T15:07:00,11970.00,upi,0.00,0.00,captured,setl_20260729_026
pay_000517,ord_000809,2026-07-26T13:50:00,1761.00,wallet,35.22,6.34,captured,setl_20260729_026
pay_000518,ord_000909,2026-07-25T09:41:00,9409.00,wallet,188.18,33.87,captured,setl_20260729_025
pay_000519,ord_000943,2026-07-26T15:03:00,7773.99,card,155.48,27.99,captured,setl_20260729_026
pay_000520,ord_000944,2026-07-25T18:40:00,75025.00,wallet,1500.50,270.09,captured,setl_20260729_025
pay_000521,ord_000981,2026-07-26T12:15:00,4357.50,netbanking,78.44,14.12,captured,setl_20260729_026
pay_000522,ord_000993,2026-07-26T14:16:00,9594.00,upi,0.00,0.00,captured,setl_20260729_026
pay_000523,ord_000041,2026-07-27T12:56:00,9677.99,upi,0.00,0.00,captured,setl_20260729_027
pay_000524,ord_000095,2026-07-27T05:26:00,361131.00,netbanking,6500.36,1170.06,captured,setl_20260729_027
pay_000525,ord_000135,2026-07-27T00:30:00,2944.00,card,58.88,10.60,captured,setl_20260729_027
pay_000526,ord_000205,2026-07-27T14:52:00,203.99,upi,0.00,0.00,captured,setl_20260729_027
pay_000527,ord_000270,2026-07-26T22:38:00,699.50,card,13.99,2.52,captured,setl_20260729_026
