payment_id,order_id,captured_at,amount,method,fee,tax_on_fee,status,settlement_id
pay_000264,ord_000909,2026-07-11T21:20:00,232896.00,upi,0.00,0.00,captured,setl_20260715_011
pay_000265,ord_000948,2026-07-12T13:33:00,4620.99,upi,0.00,0.00,captured,setl_20260715_012
pay_000266,ord_000066,2026-07-13T06:42:00,743.00,upi,0.00,0.00,captured,setl_20260715_013
pay_000267,ord_000079,2026-07-12T13:58:00,2438.00,netbanking,43.88,7.90,captured,setl_20260715_012
pay_000268,ord_000197,2026-07-13T15:18:00,4251.99,card,85.04,15.31,captured,setl_20260715_013
pay_000269,ord_000219,2026-07-13T13:11:00,324.00,upi,0.00,0.00,captured,setl_20260715_013
pay_000270,ord_000300,2026-07-12T11:04:00,1291.00,netbanking,23.24,4.18,captured,setl_20260715_012
pay_000271,ord_000376,2026-07-12T10:50:00,1670.00,wallet,33.40,6.01,captured,setl_20260715_012
pay_000272,ord_000408,2026-07-12T09:13:00,2289.00,netbanking,41.20,7.42,captured,setl_20260715_012
pay_000273,ord_000424,2026-07-12T13:05:00,2310.99,card,46.22,8.32,captured,setl_20260715_012
pay_000274,ord_000443,2026-07-12T15:40:00,55369.50,upi,0.00,0.00,captured,setl_20260715_012
pay_000275,ord_000464,2026-07-12T22:25:00,1303.00,netbanking,23.45,4.22,captured,setl_20260715_012
pay_000276,ord_000536,2026-07-13T04:44:00,2636.00,upi,0.00,0.00,captured,setl_20260715_013
pay_000277,ord_000669,2026-07-12T13:53:00,1460.50,card,29.21,5.26,captured,setl_20260715_012
pay_000278,ord_000704,2026-07-13T11:39:00,2236.00,card,44.72,8.05,captured,setl_20260715_013
pay_000279,ord_000743,2026-07-12T21:04:00,1850.00,card,37.00,6.66,captured,setl_20260715_012
pay_000280,ord_000843,2026-07-12T21:36:00,1323.50,upi,0.00,0.00,captured,setl_20260715_012
pay_000281,ord_000912,2026-07-13T01:09:00,582.99,netbanking,10.49,1.89,captured,setl_20260715_013
pay_000282,ord_000957,2026-07-12T16:57:00,8374.00,card,167.48,30.15,captured,setl_20260715_012
pay_000283,ord_000966,2026-07-12T19:38:00,3204.00,card,64.08,11.53,captured,setl_20260715_012
pay_000284,ord_000995,2026-07-13T13:02:00,2465.99,netbanking,44.39,7.99,captured,setl_20260715_013
pay_000285,ord_000012,2026-07-14T04:46:00,1236.00,upi,0.00,0.00,captured,setl_20260716_014
pay_000286,ord_000015,2026-07-13T21:01:00,499.50,upi,0.00,0.00,captured,setl_20260715_013
pay_000287,ord_000020,2026-07-13T19:54:00,8640.99,upi,0.00,0.00,captured,setl_20260715_013
pay_000288,ord_000039,2026-07-13T10:41:00,2470.50,card,49.41,8.89,captured,setl_20260715_013
pay_000289,ord_000064,2026-07-14T05:40:00,2149.00,wallet,42.98,7.74,captured,setl_20260716_014
pay_000290,ord_000130,2026-07-13T15:15:00,10682.99,upi,0.00,0.00,captured,setl_20260715_013
pay_000291,ord_000250,2026-07-14T07:39:00,1601.99,upi,0.00,0.00,captured,setl_20260716_014
pay_000292,ord_000354,2026-07-14T14:22:00,572.99,card,11.46,2.06,captured,setl_20260716_014
pay_000293,ord_000372,2026-07-13T14:13:00,3379.50,card,67.59,12.17,captured,setl_20260715_013
pay_000294,ord_000435,2026-07-13T20:45:00,617.99,upi,0.00,0.00,captured,setl_20260715_013
pay_000295,ord_000455,2026-07-13T10:50:00,2432.00,card,48.64,8.76,captured,setl_20260715_013
pay_000296,ord_000484,2026-07-14T13:03:00,1364.00,upi,0.00,0.00,captured,setl_20260716_014
pay_000297,ord_000566,2026-07-13T12:37:00,11612.50,card,232.25,41.81,captured,setl_20260715_013
pay_000298,ord_000584,2026-07-13T22:40:00,11584.50,netbanking,208.52,37.53,captured,setl_20260715_013
pay_000299,ord_000670,2026-07-13T22:02:00,42617.99,upi,0.00,0.00,captured,setl_20260715_013
pay_000300,ord_000799,2026-07-14T12:24:00,732.00,wallet,14.64,2.64,captured,setl_20260716_014
pay_000301,ord_000846,2026-07-14T03:08:00,64758.00,upi,0.00,0.00,captured,setl_20260716_014
pay_000302,ord_000849,2026-07-14T13:43:00,12118.99,card,242.38,43.63,captured,setl_20260716_014
pay_000303,ord_000855,2026-07-14T00:25:00,784.50,upi,0.00,0.00,captured,setl_20260716_014
pay_000304,ord_000977,2026-07-13T14:05:00,2493.50,card,49.87,8.98,captured,setl_20260715_013
pay_000305,ord_000042,2026-07-14T17:54:00,1789.00,netbanking,32.20,5.80,captured,setl_20260716_014
pay_000306,ord_000049,2026-07-15T12:36:00,13421.00,card,268.42,48.32,captured,setl_20260717_015
pay_000307,ord_000129,2026-07-14T20:37:00,1896.00,upi,0.00,0.00,captured,setl_20260716_014
pay_000308,ord_000153,2026-07-14T23:05:00,684.99,card,13.70,2.47,captured,setl_20260717_015
pay_000309,ord_000166,2026-07-14T18:58:00,890.00,card,17.80,3.20,captured,setl_20260716_014
pay_000310,ord_000236,2026-07-15T11:06:00,14691.50,upi,0.00,0.00,captured,setl_20260717_015
pay_000311,ord_000312,2026-07-14T15:57:00,2048.00,upi,0.00,0.00,captured,setl_20260716_014
pay_000312,ord_000320,2026-07-14T20:57:00,952.99,card,19.06,3.43,captured,setl_20260716_014
pay_000313,ord_000388,2026-07-14T10:54:00,57352.00,netbanking,1032.34,185.82,captured,setl_20260716_014
pay_000314,ord_000498,2026-07-14T19:22:00,2105.00,card,42.10,7.58,captured,setl_20260716_014
pay_000315,ord_000528,2026-07-15T15:07:00,4300.99,card,86.02,15.48,captured,setl_20260717_015
pay_000316,ord_000556,2026-07-15T08:42:00,67641.99,netbanking,1217.56,219.16,captured,setl_20260717_015
pay_000317,ord_000618,2026-07-15T08:59:00,1665.00,upi,0.00,0.00,captured,setl_20260717_015
pay_000318,ord_000649,2026-07-14T12:06:00,1928.00,card,38.56,6.94,captured,setl_20260716_014
pay_000319,ord_000673,2026-07-14T20:41:00,1536.00,card,30.72,5.53,captured,setl_20260716_014
pay_000320,ord_000674,2026-07-14T11:42:00,801.50,netbanking,14.43,2.60,captured,setl_20260716_014
pay_000321,ord_000675,2026-07-15T08:38:00,689.00,upi,0.00,0.00,captured,setl_20260717_015
pay_000322,ord_000821,2026-07-14T22:32:00,32864.99,upi,0.00,0.00,captured,setl_20260716_014
pay_000323,ord_000852,2026-07-15T15:35:00,1196.00,card,23.92,4.31,captured,setl_20260717_015
pay_000324,ord_000892,2026-07-15T00:56:00,8459.50,upi,0.00,0.00,captured,setl_20260717_015
pay_000325,ord_000007,2026-07-16T12:38:00,51025.99,upi,0.00,0.00,captured,setl_20260720_016
pay_000326,ord_000025,2026-07-16T01:35:00,2477.99,upi,0.00,0.00,captured,setl_20260720_016
pay_000327,ord_000283,2026-07-15T10:05:00,78757.00,upi,0.00,0.00,captured,setl_20260717_015
pay_000328,ord_000298,2026-07-16T07:21:00,775.00,card,15.50,2.79,captured,setl_20260720_016
pay_000329,ord_000377,2026-07-15T12:35:00,4981.00,upi,0.00,0.00,captured,setl_20260717_015
pay_000330,ord_000401,2026-07-16T15:25:00,1101.00,upi,0.00,0.00,captured,setl_20260720_016
pay_000331,ord_000468,2026-07-16T06:56:00,8894.99,card,177.90,32.02,captured,setl_20260720_016
pay_000332,ord_000581,2026-07-15T19:54:00,2747.00,wallet,54.94,9.89,captured,setl_20260717_015
pay_000333,ord_000581,2026-07-15T09:43:00,2747.00,wallet,54.94,9.89,captured,setl_20260717_015
pay_000334,ord_000621,2026-07-15T17:20:00,480.50,upi,0.00,0.00,captured,setl_20260717_015
pay_000335,ord_000651,2026-07-16T10:59:00,7339.99,card,146.80,26.42,captured,setl_20260720_016
pay_000336,ord_000725,2026-07-16T09:34:00,14942.00,netbanking,268.96,48.41,captured,setl_20260720_016
pay_000337,ord_000768,2026-07-16T12:00:00,973.50,card,19.47,3.50,captured,setl_20260720_016
pay_000338,ord_000795,2026-07-16T06:19:00,69053.00,wallet,1381.06,248.59,captured,setl_20260720_016
pay_000339,ord_000863,2026-07-15T11:21:00,1542.99,card,30.86,5.55,captured,setl_20260717_015
pay_000340,ord_000868,2026-07-16T04:44:00,6113.50,wallet,122.27,22.01,captured,setl_20260720_016
pay_000341,ord_000872,2026-07-15T17:40:00,8463.00,upi,0.00,0.00,captured,setl_20260717_015
pay_000342,ord_000883,2026-07-16T06:35:00,1413.00,upi,0.00,0.00,captured,setl_20260720_016
pay_000343,ord_000911,2026-07-16T13:09:00,4530.00,upi,0.00,0.00,captured,setl_20260720_016
pay_000344,ord_000911,2026-07-15T12:24:00,4530.00,upi,0.00,0.00,captured,setl_20260717_015
pay_000345,ord_000963,2026-07-16T06:52:00,958.00,wallet,19.16,3.45,captured,setl_20260720_016
pay_000346,ord_000974,2026-07-16T02:07:00,1795.00,upi,0.00,0.00,captured,setl_20260720_016
pay_000347,ord_000988,2026-07-15T22:34:00,3658.00,card,73.16,13.17,captured,setl_20260717_015
pay_000348,ord_000022,2026-07-16T20:27:00,373.99,card,7.48,1.35,captured,setl_20260720_016
pay_000349,ord_000075,2026-07-16T23:42:00,251.00,card,5.02,0.90,captured,setl_20260721_017
pay_000350,ord_000128,2026-07-17T15:16:00,1919.99,upi,0.00,0.00,captured,setl_20260721_017
pay_000351,ord_000165,2026-07-16T22:01:00,10939.50,wallet,218.79,39.38,captured,setl_20260720_016
pay_000352,ord_000167,2026-07-17T04:48:00,1834.99,upi,0.00,0.00,captured,setl_20260721_017
pay_000353,ord_000173,2026-07-16T13:14:00,678.00,upi,0.00,0.00,captured,setl_20260720_016
pay_000354,ord_000195,2026-07-16T17:41:00,236.00,upi,0.00,0.00,captured,setl_20260720_016
pay_000355,ord_000212,2026-07-16T11:08:00,5931.00,card,118.62,21.35,captured,setl_20260720_016
pay_000356,ord_000232,2026-07-16T13:11:00,4954.99,upi,0.00,0.00,captured,setl_20260720_016
pay_000357,ord_000280,2026-07-17T08:42:00,2173.50,upi,0.00,0.00,captured,setl_20260721_017
pay_000358,ord_000523,2026-07-16T22:22:00,13728.50,card,274.57,49.42,captured,setl_20260720_016
pay_000359,ord_000562,2026-07-16T16:53:00,1985.00,card,39.70,7.15,captured,setl_20260720_016
pay_000360,ord_000597,2026-07-17T09:31:00,14417.00,upi,0.00,0.00,captured,setl_20260721_017
pay_000361,ord_000644,2026-07-17T06:17:00,2155.00,upi,0.00,0.00,captured,setl_20260721_017
pay_000362,ord_000685,2026-07-17T08:50:00,35234.00,card,704.68,126.84,captured,setl_20260721_017
pay_000363,ord_000717,2026-07-16T22:03:00,226644.00,upi,0.00,0.00,captured,setl_20260720_016
pay_000364,ord_000760,2026-07-17T03:20:00,2041.00,upi,0.00,0.00,captured,setl_20260721_017
pay_000365,ord_000770,2026-07-16T19:26:00,544.50,upi,0.00,0.00,captured,setl_20260720_016
pay_000366,ord_000778,2026-07-16T17:30:00,1217.00,upi,0.00,0.00,captured,setl_20260720_016
pay_000367,ord_000785,2026-07-16T18:25:00,11522.99,upi,0.00,0.00,captured,setl_20260720_016
pay_000368,ord_000860,2026-07-17T11:41:00,14699.99,upi,0.00,0.00,captured,setl_20260721_017
pay_000369,ord_000866,2026-07-17T14:47:00,24780.00,netbanking,446.04,80.29,captured,setl_20260721_017
pay_000370,ord_000936,2026-07-16T15:25:00,672.50,upi,0.00,0.00,captured,setl_20260720_016
pay_000371,ord_000001,2026-07-17T18:37:00,13707.00,netbanking,246.73,44.41,captured,setl_20260721_017
pay_000372,ord_000054,2026-07-18T01:24:00,323.00,wallet,6.46,1.16,captured,setl_20260722_018
pay_000373,ord_000063,2026-07-17T11:37:00,2397.50,netbanking,43.16,7.77,captured,setl_20260721_017
pay_000374,ord_000087,2026-07-17T21:51:00,2379.00,card,47.58,8.56,captured,setl_20260721_017
pay_000375,ord_000190,2026-07-17T09:56:00,1490.00,upi,0.00,0.00,captured,setl_20260721_017
pay_000376,ord_000201,2026-07-17T12:05:00,46441.99,netbanking,835.96,150.47,captured,setl_20260721_017
pay_000377,ord_000204,2026-07-18T01:38:00,1898.00,card,37.96,6.83,captured,setl_20260722_018
pay_000378,ord_000342,2026-07-17T10:04:00,30501.00,upi,0.00,0.00,captured,setl_20260721_017
pay_000379,ord_000414,2026-07-18T06:27:00,858.50,card,17.17,3.09,captured,setl_20260722_018
pay_000380,ord_000430,2026-07-18T05:02:00,13756.00,upi,0.00,0.00,captured,setl_20260722_018
pay_000381,ord_000472,2026-07-18T13:39:00,650.50,upi,0.00,0.00,captured,setl_20260722_018
pay_000382,ord_000479,2026-07-18T13:30:00,2350.99,upi,0.00,0.00,captured,setl_20260722_018
pay_000383,ord_000572,2026-07-18T01:32:00,1416.00,netbanking,25.49,4.59,captured,setl_20260722_018
pay_000384,ord_000579,2026-07-17T10:57:00,2873.50,netbanking,51.72,9.31,captured,setl_20260721_017
pay_000385,ord_000697,2026-07-18T10:10:00,8533.00,wallet,170.66,30.72,captured,setl_20260722_018
pay_000386,ord_000730,2026-07-17T22:53:00,2273.50,card,45.47,8.18,captured,setl_20260721_017
pay_000387,ord_000851,2026-07-17T18:51:00,226.00,card,4.52,0.81,captured,setl_20260721_017
pay_000388,ord_000896,2026-07-18T14:08:00,2365.00,upi,0.00,0.00,captured,setl_20260722_018
pay_000389,ord_000899,2026-07-18T12:51:00,13568.50,card,271.37,48.85,captured,setl_20260722_018
pay_000390,ord_000950,2026-07-17T18:59:00,941.00,netbanking,16.94,3.05,captured,setl_20260721_017
pay_000391,ord_000994,2026-07-18T15:10:00,2281.00,upi,0.00,0.00,captured,setl_20260722_018
pay_000392,ord_000061,2026-07-19T00:18:00,1211.00,card,24.22,4.36,captured,setl_20260722_019
pay_000393,ord_000083,2026-07-18T09:49:00,709.00,upi,0.00,0.00,captured,setl_20260722_018
pay_000394,ord_000189,2026-07-19T11:18:00,1375.00,upi,0.00,0.00,captured,setl_20260722_019
pay_000395,ord_000205,2026-07-18T23:21:00,2462.00,upi,0.00,0.00,captured,setl_20260722_019
pay_000396,ord_000221,2026-07-19T12:15:00,12698.50,upi,0.00,0.00,captured,setl_20260722_019
pay_000397,ord_000260,2026-07-19T09:34:00,11425.99,netbanking,205.67,37.02,captured,setl_20260722_019
pay_000398,ord_000294,2026-07-18T15:20:00,391.00,card,7.82,1.41,captured,setl_20260722_018
pay_000399,ord_000335,2026-07-18T11:34:00,2005.99,card,40.12,7.22,captured,setl_20260722_018
pay_000400,ord_000744,2026-07-19T05:11:00,1185.00,netbanking,21.33,3.84,captured,setl_20260722_019
pay_000401,ord_000813,2026-07-19T09:27:00,447.00,wallet,8.94,1.61,captured,setl_20260722_019
pay_000402,ord_000879,2026-07-18T10:39:00,6179.50,card,123.59,22.25,captured,setl_20260722_018
pay_000403,ord_000889,2026-07-19T01:00:00,407.99,card,8.16,1.47,captured,setl_20260722_019
pay_000404,ord_000975,2026-07-19T12:13:00,1906.00,card,38.12,6.86,captured,setl_20260722_019
pay_000405,ord_000024,2026-07-19T21:09:00,2473.00,card,49.46,8.90,captured,setl_20260722_019
pay_000406,ord_000036,2026-07-19T11:59:00,1635.50,card,32.71,5.89,captured,setl_20260722_019
pay_000407,ord_000098,2026-07-19T10:00:00,5969.00,upi,0.00,0.00,captured,setl_20260722_019
pay_000408,ord_000141,2026-07-19T11:00:00,2606.00,card,52.12,9.38,captured,setl_20260722_019
pay_000409,ord_000155,2026-07-19T11:07:00,9338.00,upi,0.00,0.00,captured,setl_20260722_019
pay_000410,ord_000200,2026-07-20T14:36:00,52370.00,upi,0.00,0.00,captured,setl_20260722_020
pay_000411,ord_000207,2026-07-20T14:42:00,1032.50,upi,0.00,0.00,captured,setl_20260722_020
pay_000412,ord_000217,2026-07-20T09:13:00,346.00,card,6.92,1.25,captured,setl_20260722_020
pay_000413,ord_000267,2026-07-20T08:44:00,908.00,wallet,18.16,3.27,captured,setl_20260722_020
pay_000414,ord_000282,2026-07-19T21:26:00,1632.99,netbanking,29.39,5.29,captured,setl_20260722_019
pay_000415,ord_000329,2026-07-19T23:21:00,52926.00,upi,0.00,0.00,captured,setl_20260722_020
pay_000416,ord_000382,2026-07-20T15:40:00,1424.00,card,28.48,5.13,captured,setl_20260722_020
pay_000417,ord_000405,2026-07-19T15:09:00,2430.50,netbanking,43.75,7.88,captured,setl_20260722_019
pay_000418,ord_000427,2026-07-20T00:27:00,831.50,upi,0.00,0.00,captured,setl_20260722_020
pay_000419,ord_000475,2026-07-20T06:16:00,1775.99,netbanking,31.97,5.75,captured,setl_20260722_020
pay_000420,ord_000494,2026-07-20T06:38:00,5390.50,upi,0.00,0.00,captured,setl_20260722_020
pay_000421,ord_000060,2026-07-20T23:05:00,2378.00,card,47.56,8.56,captured,setl_20260723_021
pay_000422,ord_000088,2026-07-20T21:06:00,28614.50,upi,0.00,0.00,captured,setl_20260722_020
pay_000423,ord_000097,2026-07-20T11:12:00,2468.50,card,49.37,8.89,captured,setl_20260722_020
pay_000424,ord_000157,2026-07-21T05:08:00,2047.00,upi,0.00,0.00,captured,setl_20260723_021
pay_000425,ord_000161,2026-07-20T11:12:00,878.99,upi,0.00,0.00,captured,setl_20260722_020
pay_000426,ord_000259,2026-07-21T06:35:00,699.99,card,14.00,2.52,captured,setl_20260723_021
pay_000427,ord_000275,2026-07-21T07:41:00,2261.00,netbanking,40.70,7.33,captured,setl_20260723_021
pay_000428,ord_000299,2026-07-21T11:11:00,3780.00,upi,0.00,0.00,captured,setl_20260723_021
pay_000429,ord_000432,2026-07-20T18:59:00,3949.00,card,78.98,14.22,captured,setl_20260722_020
pay_000430,ord_000437,2026-07-20T22:34:00,1257.00,wallet,25.14,4.53,captured,setl_20260722_020
pay_000431,ord_000458,2026-07-20T12:21:00,10680.50,wallet,213.61,38.45,captured,setl_20260722_020
pay_000432,ord_000499,2026-07-21T13:02:00,1090.00,netbanking,19.62,3.53,captured,setl_20260723_021
pay_000433,ord_000558,2026-07-20T13:59:00,1883.00,upi,0.00,0.00,captured,setl_20260722_020
pay_000434,ord_000582,2026-07-21T02:03:00,2075.00,card,41.50,7.47,captured,setl_20260723_021
pay_000435,ord_000585,2026-07-20T09:54:00,64462.50,netbanking,1160.33,208.86,captured,setl_20260722_020
pay_000436,ord_000602,2026-07-21T14:41:00,2210.50,upi,0.00,0.00,captured,setl_20260723_021
pay_000437,ord_000624,2026-07-20T20:40:00,1720.00,card,34.40,6.19,captured,setl_20260722_020
pay_000438,ord_000691,2026-07-20T14:12:00,611.00,upi,0.00,0.00,captured,setl_20260722_020
pay_000439,ord_000715,2026-07-20T20:58:00,1771.00,upi,0.00,0.00,captured,setl_20260722_020
pay_000440,ord_000748,2026-07-21T05:11:00,312.00,wallet,6.24,1.12,captured,setl_20260723_021
pay_000441,ord_000755,2026-07-20T22:38:00,788.00,upi,0.00,0.00,captured,setl_20260722_020
pay_000442,ord_000806,2026-07-20T09:43:00,1749.00,wallet,34.98,6.30,captured,setl_20260722_020
pay_000443,ord_000809,2026-07-20T11:55:00,1545.00,card,30.90,5.56,captured,setl_20260722_020
pay_000444,ord_000826,2026-07-21T05:13:00,9615.00,card,192.30,34.61,captured,setl_20260723_021
pay_000445,ord_000840,2026-07-20T19:29:00,13912.50,upi,0.00,0.00,captured,setl_20260722_020
pay_000446,ord_000854,2026-07-20T17:51:00,476.99,card,9.54,1.72,captured,setl_20260722_020
pay_000447,ord_000876,2026-07-21T03:25:00,14570.99,card,291.42,52.46,captured,setl_20260723_021
pay_000448,ord_000880,2026-07-20T21:32:00,254.00,upi,0.00,0.00,captured,setl_20260722_020
pay_000449,ord_000884,2026-07-20T13:36:00,1278.00,card,25.56,4.60,captured,setl_20260722_020
pay_000450,ord_000893,2026-07-20T11:57:00,1027.99,upi,0.00,0.00,captured,setl_20260722_020
pay_000451,ord_000924,2026-07-21T03:24:00,1446.50,card,28.93,5.21,captured,setl_20260723_021
pay_000452,ord_000970,2026-07-21T14:06:00,12030.99,netbanking,216.56,38.98,captured,setl_20260723_021
pay_000453,ord_000171,2026-07-21T21:42:00,1934.00,card,38.68,6.96,captured,setl_20260723_021
pay_000454,ord_000223,2026-07-22T03:55:00,359.00,netbanking,6.46,1.16,captured,setl_20260724_022
pay_000455,ord_000239,2026-07-21T13:11:00,431.00,wallet,8.62,1.55,captured,setl_20260723_021
pay_000456,ord_000263,2026-07-22T14:51:00,650.00,upi,0.00,0.00,captured,setl_20260724_022
pay_000457,ord_000357,2026-07-21T18:23:00,1196.00,card,23.92,4.31,captured,setl_20260723_021
pay_000458,ord_000436,2026-07-22T14:01:00,6105.00,card,122.10,21.98,captured,setl_20260724_022
pay_000459,ord_000485,2026-07-22T09:19:00,10856.50,upi,0.00,0.00,captured,setl_20260724_022
pay_000460,ord_000485,2026-07-21T15:03:00,10856.50,card,217.13,39.08,captured,setl_20260723_021
pay_000461,ord_000507,2026-07-21T23:46:00,5922.00,netbanking,106.60,19.19,captured,setl_20260724_022
pay_000462,ord_000510,2026-07-21T14:01:00,11830.00,upi,0.00,0.00,captured,setl_20260723_021
pay_000463,ord_000540,2026-07-21T17:39:00,35673.00,card,713.46,128.42,captured,setl_20260723_021
pay_000464,ord_000569,2026-07-21T21:41:00,734.99,card,14.70,2.65,captured,setl_20260723_021
pay_000465,ord_000583,2026-07-21T14:47:00,14954.99,upi,0.00,0.00,captured,setl_20260723_021
pay_000466,ord_000611,2026-07-22T12:54:00,44235.00,upi,0.00,0.00,captured,setl_20260724_022
pay_000467,ord_000617,2026-07-21T09:48:00,719.00,upi,0.00,0.00,captured,setl_20260723_021
pay_000468,ord_000775,2026-07-22T08:13:00,1851.00,wallet,37.02,6.66,captured,setl_20260724_022
pay_000469,ord_000783,2026-07-22T13:26:00,1976.99,netbanking,35.59,6.41,captured,setl_20260724_022
pay_000470,ord_000967,2026-07-21T23:46:00,2374.00,card,47.48,8.55,captured,setl_20260724_022
pay_000471,ord_000031,2026-07-22T19:52:00,2381.99,card,47.64,8.58,captured,setl_20260724_022
pay_000472,ord_000040,2026-07-23T01:23:00,1980.00,card,39.60,7.13,captured,setl_20260727_023
pay_000473,ord_000056,2026-07-22T22:50:00,5130.99,card,102.62,18.47,captured,setl_20260724_022
pay_000474,ord_000108,2026-07-22T10:33:00,989.00,netbanking,17.80,3.20,captured,setl_20260724_022
pay_000475,ord_000147,2026-07-23T13:31:00,508.00,netbanking,9.14,1.65,captured,setl_20260727_023
pay_000476,ord_000151,2026-07-22T09:51:00,8150.00,upi,0.00,0.00,captured,setl_20260724_022
pay_000477,ord_000162,2026-07-23T14:10:00,14666.50,upi,0.00,0.00,captured,setl_20260727_023
pay_000478,ord_000210,2026-07-23T00:51:00,7500.00,card,150.00,27.00,captured,setl_20260727_023
pay_000479,ord_000249,2026-07-22T19:07:00,6237.00,card,124.74,22.45,captured,setl_20260724_022
pay_000480,ord_000251,2026-07-23T04:14:00,3109.50,upi,0.00,0.00,captured,setl_20260727_023
pay_000481,ord_000270,2026-07-23T03:56:00,11580.00,card,231.60,41.69,captured,setl_20260727_023
pay_000482,ord_000330,2026-07-22T21:50:00,48216.00,upi,0.00,0.00,captured,setl_20260724_022
pay_000483,ord_000367,2026-07-23T08:36:00,41236.00,netbanking,742.25,133.61,captured,setl_20260727_023
pay_000484,ord_000431,2026-07-22T13:19:00,3803.00,netbanking,68.45,12.32,captured,setl_20260724_022
pay_000485,ord_000433,2026-07-23T11:35:00,867.50,netbanking,15.62,2.81,captured,setl_20260727_023
pay_000486,ord_000462,2026-07-23T08:40:00,10572.00,netbanking,190.30,34.25,captured,setl_20260727_023
pay_000487,ord_000462,2026-07-23T04:00:00,10572.00,card,211.44,38.06,captured,setl_20260727_023
pay_000488,ord_000473,2026-07-22T11:29:00,13110.00,netbanking,235.98,42.48,captured,setl_20260724_022
pay_000489,ord_000496,2026-07-23T01:43:00,13136.00,upi,0.00,0.00,captured,setl_20260727_023
pay_000490,ord_000595,2026-07-23T12:50:00,4666.00,upi,0.00,0.00,captured,setl_20260727_023
pay_000491,ord_000637,2026-07-23T07:03:00,660.00,wallet,13.20,2.38,captured,setl_20260727_023
pay_000492,ord_000643,2026-07-22T10:54:00,271.50,upi,0.00,0.00,captured,setl_20260724_022
pay_000493,ord_000677,2026-07-23T08:57:00,1582.00,upi,0.00,0.00,captured,setl_20260727_023
pay_000494,ord_000716,2026-07-22T14:47:00,14535.99,card,290.72,52.33,captured,setl_20260724_022
pay_000495,ord_000731,2026-07-22T11:34:00,9087.00,netbanking,163.57,29.44,captured,setl_20260724_022
pay_000496,ord_000764,2026-07-22T09:49:00,1794.99,upi,0.00,0.00,captured,setl_20260724_022
pay_000497,ord_000796,2026-07-23T07:13:00,734.99,upi,0.00,0.00,captured,setl_20260727_023
pay_000498,ord_000881,2026-07-23T01:17:00,1088.50,upi,0.00,0.00,captured,setl_20260727_023
pay_000499,ord_000937,2026-07-23T06:52:00,9706.00,upi,0.00,0.00,captured,setl_20260727_023
pay_000500,ord_000984,2026-07-23T05:13:00,1123.99,wallet,22.48,4.05,captured,setl_20260727_023
pay_000501,ord_000045,2026-07-23T23:58:00,400.00,card,8.00,1.44,captured,setl_20260728_024
pay_000502,ord_000095,2026-07-24T14:25:00,2332.00,upi,0.00,0.00,captured,setl_20260728_024
pay_000503,ord_000119,2026-07-24T01:29:00,10019.50,card,200.39,36.07,captured,setl_20260728_024
pay_000504,ord_000222,2026-07-23T10:15:00,1121.00,wallet,22.42,4.04,captured,setl_20260727_023
pay_000505,ord_000315,2026-07-24T07:24:00,13810.00,upi,0.00,0.00,captured,setl_20260728_024
pay_000506,ord_000356,2026-07-24T01:37:00,1187.00,card,23.74,4.27,captured,setl_20260728_024
pay_000507,ord_000398,2026-07-23T23:48:00,647.99,netbanking,11.66,2.10,captured,setl_20260728_024
pay_000508,ord_000453,2026-07-24T05:10:00,12527.50,card,250.55,45.10,captured,setl_20260728_024
pay_000509,ord_000563,2026-07-23T20:11:00,10731.00,upi,0.00,0.00,captured,setl_20260727_023
pay_000510,ord_000590,2026-07-23T22:55:00,10740.00,upi,0.00,0.00,captured,setl_20260727_023
pay_000511,ord_000591,2026-07-23T21:52:00,40402.00,upi,0.00,0.00,captured,setl_20260727_023
pay_000512,ord_000609,2026-07-23T22:58:00,4588.00,upi,0.00,0.00,captured,setl_20260727_023
pay_000513,ord_000655,2026-07-23T09:17:00,38042.00,netbanking,684.76,123.26,captured,setl_20260727_023
pay_000514,ord_000690,2026-07-24T12:20:00,785.99,upi,0.00,0.00,captured,setl_20260728_024
pay_000515,ord_000894,2026-07-24T02:35:00,3009.50,netbanking,54.17,9.75,captured,setl_20260728_024
pay_000516,ord_000904,2026-07-23T09:13:00,2056.00,card,41.12,7.40,captured,setl_20260727_023
pay_000517,ord_000946,2026-07-23T11:17:00,14757.50,upi,0.00,0.00,captured,setl_20260727_023
pay_000518,ord_000953,2026-07-24T11:43:00,1770.50,netbanking,31.87,5.74,captured,setl_20260728_024
pay_000519,ord_000973,2026-07-24T12:32:00,7787.99,upi,0.00,0.00,captured,setl_20260728_024
pay_000520,ord_000076,2026-07-24T15:29:00,2110.00,wallet,42.20,7.60,captured,setl_20260728_024
pay_000521,ord_000148,2026-07-24T22:56:00,13383.00,upi,0.00,0.00,captured,setl_20260728_024
pay_000522,ord_000164,2026-07-25T13:08:00,1692.50,card,33.85,6.09,captured,setl_20260729_025
pay_000523,ord_000188,2026-07-24T19:14:00,1364.50,card,27.29,4.91,captured,setl_20260728_024
pay_000524,ord_000278,2026-07-24T17:59:00,2109.99,upi,0.00,0.00,captured,setl_20260728_024
pay_000525,ord_000284,2026-07-24T11:58:00,23254.00,upi,0.00,0.00,captured,setl_20260728_024
pay_000526,ord_000313,2026-07-25T05:18:00,2964.00,upi,0.00,0.00,captured,setl_20260729_025
pay_000527,ord_000353,2026-07-24T14:12:00,1886.50,card,37.73,6.79,captured,setl_20260728_024
